sId,studentId,ssId,status,isattended,attendedDate,acid
104958,4485,7332,1,1,7/5/2019 16:44,2
104959,4486,7332,1,1,7/5/2019 16:44,2
104960,4487,7332,1,1,7/5/2019 16:44,2
104961,4488,7332,1,1,7/5/2019 16:44,2
104962,4489,7332,1,1,7/5/2019 16:44,2
104963,4490,7332,1,1,7/5/2019 16:44,2
104964,4491,7332,1,1,7/5/2019 16:44,2
104965,4492,7332,1,1,7/5/2019 16:44,2
104966,4493,7332,1,1,7/5/2019 16:44,2
104967,4494,7332,1,1,7/5/2019 16:44,2
104968,4495,7332,1,1,7/5/2019 16:44,2
104969,4496,7332,1,1,7/5/2019 16:44,2
104970,4497,7332,1,1,7/5/2019 16:44,2
104971,4498,7332,1,1,7/5/2019 16:44,2
104972,4499,7332,1,1,7/5/2019 16:44,2
104973,4500,7332,1,1,7/5/2019 16:44,2
104974,4501,7332,1,1,7/5/2019 16:44,2
104975,4502,7332,1,1,7/5/2019 16:44,2
104976,4503,7332,1,1,7/5/2019 16:44,2
104977,4505,7332,1,1,7/5/2019 16:44,2
104978,4506,7332,1,1,7/5/2019 16:44,2
104979,4507,7332,1,1,7/5/2019 16:44,2
104980,4508,7332,1,1,7/5/2019 16:44,2
104981,4509,7332,1,1,7/5/2019 16:44,2
104982,4510,7332,1,1,7/5/2019 16:44,2
104983,4511,7332,1,1,7/5/2019 16:44,2
104984,4512,7332,1,1,7/5/2019 16:44,2
104985,4513,7332,1,1,7/5/2019 16:44,2
104986,4514,7332,1,1,7/5/2019 16:44,2
104987,4515,7332,1,1,7/5/2019 16:44,2
104988,4516,7332,1,1,7/5/2019 16:44,2
104989,4517,7332,1,1,7/5/2019 16:44,2
104990,4518,7332,1,1,7/5/2019 16:44,2
104991,4519,7332,1,1,7/5/2019 16:44,2
104992,5926,7332,1,1,7/5/2019 16:44,2
104993,4513,7345,1,1,7/5/2019 16:44,2
104994,4464,7320,1,1,7/8/2019 9:22,2
104995,4465,7320,1,1,7/8/2019 9:22,2
104996,4466,7320,1,1,7/8/2019 9:22,2
104997,4467,7320,1,1,7/8/2019 9:22,2
104998,4468,7320,1,1,7/8/2019 9:22,2
104999,4469,7320,1,1,7/8/2019 9:22,2
105000,4471,7320,1,1,7/8/2019 9:22,2
105001,4472,7320,1,1,7/8/2019 9:22,2
105002,4473,7320,1,1,7/8/2019 9:22,2
105003,4474,7320,1,1,7/8/2019 9:22,2
105004,4475,7320,1,1,7/8/2019 9:22,2
105005,4476,7320,1,1,7/8/2019 9:22,2
105006,4477,7320,1,1,7/8/2019 9:22,2
105007,4478,7320,1,1,7/8/2019 9:22,2
105008,4479,7320,1,1,7/8/2019 9:22,2
105009,4481,7320,1,1,7/8/2019 9:22,2
105010,4482,7320,1,1,7/8/2019 9:22,2
105011,4483,7320,1,1,7/8/2019 9:22,2
105012,4484,7320,1,1,7/8/2019 9:22,2
105013,4485,7320,1,1,7/8/2019 9:22,2
105014,4486,7320,1,1,7/8/2019 9:22,2
105015,4487,7320,1,1,7/8/2019 9:22,2
105016,4488,7320,1,1,7/8/2019 9:22,2
105017,4489,7320,1,1,7/8/2019 9:22,2
105018,4490,7320,1,1,7/8/2019 9:22,2
105019,4491,7320,1,1,7/8/2019 9:22,2
105020,4492,7320,1,1,7/8/2019 9:22,2
105021,4493,7320,1,1,7/8/2019 9:22,2
105022,4494,7320,1,1,7/8/2019 9:22,2
105023,4495,7320,1,1,7/8/2019 9:22,2
105024,4496,7320,1,1,7/8/2019 9:22,2
105025,4497,7320,1,1,7/8/2019 9:22,2
105026,4498,7320,1,1,7/8/2019 9:22,2
105027,4499,7320,1,1,7/8/2019 9:22,2
105028,4500,7320,1,1,7/8/2019 9:22,2
105029,4501,7320,1,1,7/8/2019 9:22,2
105030,4502,7320,1,1,7/8/2019 9:22,2
105031,4503,7320,1,1,7/8/2019 9:22,2
105032,4505,7320,1,1,7/8/2019 9:22,2
105033,4506,7320,1,1,7/8/2019 9:22,2
105034,4507,7320,1,1,7/8/2019 9:22,2
105035,4508,7320,1,1,7/8/2019 9:22,2
105036,4509,7320,1,1,7/8/2019 9:22,2
105037,4510,7320,1,1,7/8/2019 9:22,2
105038,4511,7320,1,1,7/8/2019 9:22,2
105039,4512,7320,1,1,7/8/2019 9:22,2
105040,4513,7320,1,1,7/8/2019 9:22,2
105041,4514,7320,1,1,7/8/2019 9:22,2
105042,4515,7320,1,1,7/8/2019 9:22,2
105043,4516,7320,1,1,7/8/2019 9:22,2
105044,4517,7320,1,1,7/8/2019 9:22,2
105045,4518,7320,1,1,7/8/2019 9:22,2
105046,4519,7320,1,1,7/8/2019 9:22,2
105047,5926,7320,1,1,7/8/2019 9:22,2
105048,4513,7334,1,1,7/8/2019 9:22,2
105049,4464,7483,1,1,7/8/2019 9:22,2
105050,4465,7483,1,1,7/8/2019 9:22,2
105051,4466,7483,1,1,7/8/2019 9:22,2
105052,4467,7483,1,1,7/8/2019 9:22,2
105053,4468,7483,1,1,7/8/2019 9:22,2
105054,4469,7483,1,1,7/8/2019 9:22,2
105055,4471,7483,1,1,7/8/2019 9:22,2
105056,4472,7483,1,1,7/8/2019 9:22,2
105057,4473,7483,1,1,7/8/2019 9:22,2
105058,4474,7483,1,1,7/8/2019 9:22,2
105059,4475,7483,1,1,7/8/2019 9:22,2
105060,4476,7483,1,1,7/8/2019 9:22,2
105061,4477,7483,1,1,7/8/2019 9:22,2
105062,4478,7483,1,1,7/8/2019 9:22,2
105063,4479,7483,1,1,7/8/2019 9:22,2
105064,4481,7483,1,1,7/8/2019 9:22,2
105065,4482,7483,1,1,7/8/2019 9:22,2
105066,4483,7483,1,1,7/8/2019 9:22,2
105067,4484,7483,1,1,7/8/2019 9:22,2
105068,4485,7483,1,1,7/8/2019 9:22,2
105069,4486,7483,1,1,7/8/2019 9:22,2
105070,4487,7483,1,1,7/8/2019 9:22,2
105071,4488,7483,1,1,7/8/2019 9:22,2
105072,4489,7483,1,1,7/8/2019 9:22,2
105073,4490,7483,1,1,7/8/2019 9:22,2
105074,4491,7483,1,1,7/8/2019 9:22,2
105075,4492,7483,1,1,7/8/2019 9:22,2
105076,4493,7483,1,1,7/8/2019 9:22,2
105077,4494,7483,1,1,7/8/2019 9:22,2
105078,4495,7483,1,1,7/8/2019 9:22,2
105079,4496,7483,1,1,7/8/2019 9:22,2
105080,4497,7483,1,1,7/8/2019 9:22,2
105081,4498,7483,1,1,7/8/2019 9:22,2
105082,4499,7483,1,1,7/8/2019 9:22,2
105083,4500,7483,1,1,7/8/2019 9:22,2
105084,4501,7483,1,1,7/8/2019 9:22,2
105085,4502,7483,1,1,7/8/2019 9:22,2
105086,4503,7483,1,1,7/8/2019 9:22,2
105087,4505,7483,1,1,7/8/2019 9:22,2
105088,4506,7483,1,1,7/8/2019 9:22,2
105089,4507,7483,1,1,7/8/2019 9:22,2
105090,4508,7483,1,1,7/8/2019 9:22,2
105091,4509,7483,1,1,7/8/2019 9:22,2
105092,4510,7483,1,1,7/8/2019 9:22,2
105093,4511,7483,1,1,7/8/2019 9:22,2
105094,4512,7483,1,1,7/8/2019 9:22,2
105095,4513,7483,1,1,7/8/2019 9:22,2
105096,4514,7483,1,1,7/8/2019 9:22,2
105097,4515,7483,1,1,7/8/2019 9:22,2
105098,4516,7483,1,1,7/8/2019 9:22,2
105099,4517,7483,1,1,7/8/2019 9:22,2
105100,4518,7483,1,1,7/8/2019 9:22,2
105101,4519,7483,1,1,7/8/2019 9:22,2
105102,5926,7483,1,1,7/8/2019 9:22,2
105103,4513,7484,1,1,7/8/2019 9:22,2
105104,4464,7322,1,1,7/8/2019 9:22,2
105105,4465,7322,1,1,7/8/2019 9:22,2
105106,4466,7322,1,1,7/8/2019 9:22,2
105107,4467,7322,1,1,7/8/2019 9:22,2
105108,4468,7322,1,1,7/8/2019 9:22,2
105109,4469,7322,1,1,7/8/2019 9:22,2
105110,4471,7322,1,1,7/8/2019 9:22,2
105111,4472,7322,1,1,7/8/2019 9:22,2
105112,4473,7322,1,1,7/8/2019 9:22,2
105113,4474,7322,1,1,7/8/2019 9:22,2
105114,4475,7322,1,1,7/8/2019 9:22,2
105115,4476,7322,1,1,7/8/2019 9:22,2
105116,4477,7322,1,1,7/8/2019 9:22,2
105117,4478,7322,1,1,7/8/2019 9:22,2
105118,4479,7322,1,1,7/8/2019 9:22,2
105119,4481,7322,1,1,7/8/2019 9:22,2
105120,4482,7322,1,1,7/8/2019 9:22,2
105121,4483,7322,1,1,7/8/2019 9:22,2
105122,4484,7322,1,1,7/8/2019 9:22,2
105123,4485,7322,1,1,7/8/2019 9:22,2
105124,4486,7322,1,1,7/8/2019 9:22,2
105125,4487,7322,1,1,7/8/2019 9:22,2
105126,4488,7322,1,1,7/8/2019 9:22,2
105127,4489,7322,1,1,7/8/2019 9:22,2
105128,4490,7322,1,1,7/8/2019 9:22,2
105129,4491,7322,1,1,7/8/2019 9:22,2
105130,4492,7322,1,1,7/8/2019 9:22,2
105131,4493,7322,1,1,7/8/2019 9:22,2
105132,4494,7322,1,1,7/8/2019 9:22,2
105133,4495,7322,1,1,7/8/2019 9:22,2
105134,4496,7322,1,1,7/8/2019 9:22,2
105135,4497,7322,1,1,7/8/2019 9:22,2
105136,4498,7322,1,1,7/8/2019 9:22,2
105137,4499,7322,1,1,7/8/2019 9:22,2
105138,4500,7322,1,1,7/8/2019 9:22,2
105139,4501,7322,1,1,7/8/2019 9:22,2
105140,4502,7322,1,1,7/8/2019 9:22,2
105141,4503,7322,1,1,7/8/2019 9:22,2
105142,4505,7322,1,1,7/8/2019 9:22,2
105143,4506,7322,1,1,7/8/2019 9:22,2
105144,4507,7322,1,1,7/8/2019 9:22,2
105145,4508,7322,1,1,7/8/2019 9:22,2
105146,4509,7322,1,1,7/8/2019 9:22,2
105147,4510,7322,1,1,7/8/2019 9:22,2
105148,4511,7322,1,1,7/8/2019 9:22,2
105149,4512,7322,1,1,7/8/2019 9:22,2
105150,4513,7322,1,1,7/8/2019 9:22,2
105151,4514,7322,1,1,7/8/2019 9:22,2
105152,4515,7322,1,1,7/8/2019 9:22,2
105153,4516,7322,1,1,7/8/2019 9:22,2
105154,4517,7322,1,1,7/8/2019 9:22,2
105155,4518,7322,1,1,7/8/2019 9:22,2
105156,4519,7322,1,1,7/8/2019 9:22,2
105157,5926,7322,1,1,7/8/2019 9:22,2
105158,4513,7337,1,1,7/8/2019 9:22,2
105159,4464,7323,1,1,7/8/2019 9:22,2
105160,4465,7323,1,1,7/8/2019 9:22,2
105161,4466,7323,1,1,7/8/2019 9:22,2
105162,4467,7323,1,1,7/8/2019 9:22,2
105163,4468,7323,1,1,7/8/2019 9:22,2
105164,4469,7323,1,1,7/8/2019 9:22,2
105165,4471,7323,1,1,7/8/2019 9:22,2
105166,4472,7323,1,1,7/8/2019 9:22,2
105167,4473,7323,1,1,7/8/2019 9:22,2
105168,4474,7323,1,1,7/8/2019 9:22,2
105169,4475,7323,1,1,7/8/2019 9:22,2
105170,4476,7323,1,1,7/8/2019 9:22,2
105171,4477,7323,1,1,7/8/2019 9:22,2
105172,4478,7323,1,1,7/8/2019 9:22,2
105173,4479,7323,1,1,7/8/2019 9:22,2
105174,4481,7323,1,1,7/8/2019 9:22,2
105175,4482,7323,1,1,7/8/2019 9:22,2
105176,4483,7323,1,1,7/8/2019 9:22,2
105177,4484,7323,1,1,7/8/2019 9:22,2
105178,4485,7323,1,1,7/8/2019 9:22,2
105179,4486,7323,1,1,7/8/2019 9:22,2
105180,4487,7323,1,1,7/8/2019 9:22,2
105181,4488,7323,1,1,7/8/2019 9:22,2
105182,4489,7323,1,1,7/8/2019 9:22,2
105183,4490,7323,1,1,7/8/2019 9:22,2
